Thal_VPLM_R,Thal_VPLM_L,Thal_MD,dpIns_L,dpIns_R,aMCC_MPFC,singletrial_fname
0.0521910935640335,-0.0929624661803246,-0.176224172115326,0.0395920388400555,0.399150550365448,0.570783376693726,sub-0013_ses-03_run-06_runtype-pain_event-stimulus_trial-001_cuetype-low_stimintensity-med.nii.gz
-0.152973175048828,-0.0605718307197094,-0.225085601210594,0.110952071845531,0.103593900799751,0.355085253715515,sub-0013_ses-03_run-06_runtype-pain_event-stimulus_trial-002_cuetype-high_stimintensity-low.nii.gz
0.0290079116821289,0.199776098132133,0.602374076843262,0.399299174547195,0.66413277387619,0.811522841453552,sub-0013_ses-03_run-06_runtype-pain_event-stimulus_trial-003_cuetype-low_stimintensity-med.nii.gz
-0.0556108839809895,-0.0325627289712429,-0.334849685430527,0.511924028396606,0.323346585035324,0.707054674625397,sub-0013_ses-03_run-06_runtype-pain_event-stimulus_trial-004_cuetype-high_stimintensity-high.nii.gz
-0.0856093838810921,-0.589766919612885,-1.06024491786957,-0.466758489608765,-0.161400869488716,-0.362064003944397,sub-0013_ses-03_run-06_runtype-pain_event-stimulus_trial-005_cuetype-low_stimintensity-low.nii.gz
0.514790296554565,0.603115200996399,1.21856939792633,0.566383183002472,0.955084800720215,1.5245213508606,sub-0013_ses-03_run-06_runtype-pain_event-stimulus_trial-006_cuetype-low_stimintensity-high.nii.gz
-0.184383243322372,-0.631671011447906,-0.57169234752655,-0.122525274753571,-0.0124110514298081,0.119629852473736,sub-0013_ses-03_run-06_runtype-pain_event-stimulus_trial-007_cuetype-low_stimintensity-low.nii.gz
-0.0352554060518742,0.165720298886299,-0.250724494457245,0.178517907857895,0.0954940989613533,0.355432271957397,sub-0013_ses-03_run-06_runtype-pain_event-stimulus_trial-008_cuetype-high_stimintensity-high.nii.gz
0.108949668705463,-0.632668793201447,-0.632105112075806,-0.0331496186554432,0.487364649772644,0.629453957080841,sub-0013_ses-03_run-06_runtype-pain_event-stimulus_trial-009_cuetype-low_stimintensity-high.nii.gz
-0.0877498090267181,-0.261649698019028,-0.358391284942627,-0.135155752301216,-0.0409288816154003,0.0764777511358261,sub-0013_ses-03_run-06_runtype-pain_event-stimulus_trial-010_cuetype-high_stimintensity-med.nii.gz
-0.620617806911469,-0.370630621910095,-1.43581414222717,-0.309517323970795,-0.38623633980751,-0.461975514888763,sub-0013_ses-03_run-06_runtype-pain_event-stimulus_trial-011_cuetype-high_stimintensity-med.nii.gz
0.210581287741661,0.131106987595558,-0.0340477861464024,0.557967245578766,0.342413276433945,0.774138629436493,sub-0013_ses-04_run-02_runtype-pain_event-stimulus_trial-000_cuetype-low_stimintensity-low.nii.gz
-0.34152489900589,-0.483315676450729,-0.197902500629425,0.459137469530106,0.466248124837875,0.380682408809662,sub-0013_ses-04_run-02_runtype-pain_event-stimulus_trial-001_cuetype-low_stimintensity-med.nii.gz
-0.0561187341809273,-0.111730344593525,-0.0209510438144207,0.0913678556680679,0.157588630914688,0.410020351409912,sub-0013_ses-04_run-02_runtype-pain_event-stimulus_trial-002_cuetype-high_stimintensity-med.nii.gz
0.163720101118088,0.137857064604759,0.117171511054039,0.820531249046326,0.879188239574432,0.844556033611298,sub-0013_ses-04_run-02_runtype-pain_event-stimulus_trial-003_cuetype-low_stimintensity-high.nii.gz
0.130861565470695,-0.0175640098750591,0.188366308808327,0.129816547036171,0.166702806949615,0.56111466884613,sub-0013_ses-04_run-02_runtype-pain_event-stimulus_trial-004_cuetype-high_stimintensity-med.nii.gz
-0.0318162888288498,-0.230412051081657,-0.120788745582104,0.407256007194519,0.123670369386673,0.127362161874771,sub-0013_ses-04_run-02_runtype-pain_event-stimulus_trial-005_cuetype-low_stimintensity-high.nii.gz
-0.0757879540324211,-0.108238458633423,-0.18688777089119,0.108140431344509,0.123415812849998,0.464577466249466,sub-0013_ses-04_run-02_runtype-pain_event-stimulus_trial-006_cuetype-low_stimintensity-low.nii.gz
0.135390430688858,0.296794921159744,0.248199984431267,0.446662336587906,0.438063770532608,0.749896824359894,sub-0013_ses-04_run-02_runtype-pain_event-stimulus_trial-007_cuetype-high_stimintensity-high.nii.gz
0.00936090014874935,-0.104377724230289,-0.0689726546406746,0.262804180383682,0.340076774358749,0.575218141078949,sub-0013_ses-04_run-02_runtype-pain_event-stimulus_trial-008_cuetype-high_stimintensity-high.nii.gz
-0.17436882853508,-0.26465231180191,-0.37593150138855,0.0655547901988029,-0.0887294039130211,0.147181406617165,sub-0013_ses-04_run-02_runtype-pain_event-stimulus_trial-009_cuetype-high_stimintensity-low.nii.gz
-0.180596977472305,-0.1678536683321,-0.00340325967408717,0.339520782232285,0.377685189247131,0.343539178371429,sub-0013_ses-04_run-02_runtype-pain_event-stimulus_trial-010_cuetype-high_stimintensity-low.nii.gz
0.510808408260345,0.632620930671692,0.773549616336823,0.822888851165771,0.924505770206451,0.560652256011963,sub-0013_ses-04_run-02_runtype-pain_event-stimulus_trial-011_cuetype-low_stimintensity-med.nii.gz
-0.791786074638367,-0.0860550776124001,-0.274726331233978,-0.34176167845726,-0.941737949848175,-0.192086353898048,sub-0013_ses-04_run-05_runtype-pain_event-stimulus_trial-000_cuetype-low_stimintensity-high.nii.gz
0.412655830383301,0.0273986998945475,0.151125997304916,0.446392685174942,0.455406308174133,0.718311369419098,sub-0013_ses-04_run-05_runtype-pain_event-stimulus_trial-001_cuetype-high_stimintensity-med.nii.gz
0.0109622348099947,-0.439138680696487,-0.297240346670151,-0.276164084672928,-0.38315612077713,0.408087730407715,sub-0013_ses-04_run-05_runtype-pain_event-stimulus_trial-002_cuetype-low_stimintensity-low.nii.gz
0.132765159010887,0.255986303091049,0.644449293613434,0.455191403627396,0.343063026666641,0.716800272464752,sub-0013_ses-04_run-05_runtype-pain_event-stimulus_trial-003_cuetype-high_stimintensity-low.nii.gz
-0.0331213995814323,0.128044262528419,0.144868835806847,0.236801207065582,0.337495028972626,0.36638155579567,sub-0013_ses-04_run-05_runtype-pain_event-stimulus_trial-004_cuetype-low_stimintensity-med.nii.gz
0.0171943325549364,0.164484068751335,0.425309151411057,0.820759654045105,0.486165225505829,0.98282778263092,sub-0013_ses-04_run-05_runtype-pain_event-stimulus_trial-005_cuetype-high_stimintensity-high.nii.gz
-0.0846703946590424,-0.360405683517456,0.499779582023621,0.294853806495667,0.0201525781303644,0.447150826454163,sub-0013_ses-04_run-05_runtype-pain_event-stimulus_trial-006_cuetype-low_stimintensity-low.nii.gz
0.149127915501595,0.217228963971138,0.521864116191864,0.23403525352478,0.310740828514099,0.934380829334259,sub-0013_ses-04_run-05_runtype-pain_event-stimulus_trial-007_cuetype-low_stimintensity-high.nii.gz
0.660586476325989,0.366182535886765,0.877066910266876,0.561930537223816,0.862613379955292,1.15401744842529,sub-0013_ses-04_run-05_runtype-pain_event-stimulus_trial-008_cuetype-high_stimintensity-high.nii.gz
-0.084985114634037,-0.136293008923531,0.359580606222153,0.228928789496422,0.0514789596199989,0.562553644180298,sub-0013_ses-04_run-05_runtype-pain_event-stimulus_trial-009_cuetype-high_stimintensity-med.nii.gz
-0.295898646116257,-0.438351184129715,-0.231854632496834,-0.112437456846237,-0.264894008636475,-0.0956455394625664,sub-0013_ses-04_run-05_runtype-pain_event-stimulus_trial-010_cuetype-high_stimintensity-low.nii.gz
0.76551741361618,0.616760075092316,0.896082639694214,0.829690456390381,0.839513540267944,1.32770216464996,sub-0013_ses-04_run-05_runtype-pain_event-stimulus_trial-011_cuetype-low_stimintensity-med.nii.gz
