Thal_VPLM_R,Thal_VPLM_L,Thal_MD,dpIns_L,dpIns_R,aMCC_MPFC,singletrial_fname
0.28545555472374,0.0694390907883644,0.533935010433197,0.119651094079018,0.128015205264091,0.504676818847656,sub-0005_ses-03_run-04_runtype-pain_event-stimulus_trial-009_cuetype-low_stimintensity-low.nii.gz
-0.241010412573814,-0.348437666893005,-0.68806266784668,-0.240002542734146,-0.332038640975952,-0.189359113574028,sub-0005_ses-03_run-04_runtype-pain_event-stimulus_trial-010_cuetype-high_stimintensity-low.nii.gz
0.221504539251328,-0.0921939238905907,-0.179411351680756,-0.0409445129334927,0.0588326044380665,0.496842712163925,sub-0005_ses-03_run-04_runtype-pain_event-stimulus_trial-011_cuetype-low_stimintensity-high.nii.gz
0.598307728767395,0.951028645038605,0.794638991355896,0.464299410581589,0.789176881313324,0.381699353456497,sub-0005_ses-04_run-03_runtype-pain_event-stimulus_trial-000_cuetype-high_stimintensity-high.nii.gz
-0.21248759329319,0.104383997619152,0.0686312317848206,0.183026254177094,0.399241089820862,0.0128386411815882,sub-0005_ses-04_run-03_runtype-pain_event-stimulus_trial-001_cuetype-low_stimintensity-high.nii.gz
0.422530382871628,0.215141132473946,-0.0521251261234283,0.124379992485046,0.331964194774628,0.358065396547318,sub-0005_ses-04_run-03_runtype-pain_event-stimulus_trial-002_cuetype-low_stimintensity-high.nii.gz
0.0211428757756948,0.306252419948578,0.0870698094367981,0.207814499735832,0.616079449653625,0.347674578428268,sub-0005_ses-04_run-03_runtype-pain_event-stimulus_trial-003_cuetype-high_stimintensity-high.nii.gz
-0.160063743591309,0.000751207291614264,-0.122066110372543,0.0548636019229889,0.172334626317024,0.0583445206284523,sub-0005_ses-04_run-03_runtype-pain_event-stimulus_trial-004_cuetype-low_stimintensity-low.nii.gz
-0.0807159096002579,-0.268172055482864,0.028831772506237,-0.135589897632599,-0.00272842426784337,-0.0110040213912725,sub-0005_ses-04_run-03_runtype-pain_event-stimulus_trial-005_cuetype-high_stimintensity-low.nii.gz
-0.0476167798042297,0.117836974561214,-0.186026766896248,-0.225834295153618,0.185169160366058,-0.0902169495820999,sub-0005_ses-04_run-03_runtype-pain_event-stimulus_trial-006_cuetype-low_stimintensity-med.nii.gz
0.00576016213744879,0.0224842336028814,0.0466387271881104,-0.277072101831436,0.125136241316795,0.247047409415245,sub-0005_ses-04_run-03_runtype-pain_event-stimulus_trial-007_cuetype-high_stimintensity-med.nii.gz
0.2100500613451,0.191627562046051,0.272891670465469,0.146574333310127,0.426288366317749,0.438432931900024,sub-0005_ses-04_run-03_runtype-pain_event-stimulus_trial-008_cuetype-high_stimintensity-med.nii.gz
0.323649883270264,0.351055532693863,0.160932272672653,0.0723083391785622,0.233973205089569,0.136124238371849,sub-0005_ses-04_run-03_runtype-pain_event-stimulus_trial-009_cuetype-low_stimintensity-med.nii.gz
0.139155164361,0.215068534016609,-0.0344780869781971,-0.0550152100622654,0.308748602867126,0.312820255756378,sub-0005_ses-04_run-03_runtype-pain_event-stimulus_trial-010_cuetype-high_stimintensity-low.nii.gz
-0.0639420002698898,-0.415271043777466,-0.37969571352005,0.0418986640870571,-0.0419201999902725,-0.20490787923336,sub-0005_ses-04_run-03_runtype-pain_event-stimulus_trial-011_cuetype-low_stimintensity-low.nii.gz
0.163364350795746,0.186254993081093,0.370061725378036,0.626546800136566,1.39368808269501,0.391612321138382,sub-0005_ses-04_run-06_runtype-pain_event-stimulus_trial-000_cuetype-high_stimintensity-med.nii.gz
0.375565141439438,0.165568441152573,0.307630062103271,0.19880111515522,0.895979702472687,0.0859061554074287,sub-0005_ses-04_run-06_runtype-pain_event-stimulus_trial-001_cuetype-low_stimintensity-low.nii.gz
0.259203106164932,0.0929444432258606,0.146640509366989,0.0815351158380508,0.369629949331284,0.273145526647568,sub-0005_ses-04_run-06_runtype-pain_event-stimulus_trial-002_cuetype-high_stimintensity-low.nii.gz
0.364287704229355,0.457061618566513,0.204085826873779,0.204460471868515,0.65702873468399,0.372192531824112,sub-0005_ses-04_run-06_runtype-pain_event-stimulus_trial-003_cuetype-high_stimintensity-high.nii.gz
0.10831256210804,-0.00865529011934996,0.82637757062912,0.0122864199802279,-0.0566510334610939,0.118681766092777,sub-0005_ses-04_run-06_runtype-pain_event-stimulus_trial-004_cuetype-high_stimintensity-low.nii.gz
-0.00934605114161968,0.207118570804596,-0.0637889504432678,-0.0949895977973938,0.209308683872223,-0.0678368583321571,sub-0005_ses-04_run-06_runtype-pain_event-stimulus_trial-005_cuetype-high_stimintensity-med.nii.gz
0.498724907636642,0.5150106549263,0.59975665807724,0.138366535305977,0.537059128284454,0.514782786369324,sub-0005_ses-04_run-06_runtype-pain_event-stimulus_trial-006_cuetype-low_stimintensity-high.nii.gz
0.73676985502243,0.867314517498016,0.261794298887253,0.53782594203949,1.08105480670929,0.452983975410461,sub-0005_ses-04_run-06_runtype-pain_event-stimulus_trial-007_cuetype-low_stimintensity-med.nii.gz
0.0337876677513123,0.151074394583702,0.504827380180359,-0.0591614618897438,0.220348596572876,0.150405511260033,sub-0005_ses-04_run-06_runtype-pain_event-stimulus_trial-008_cuetype-high_stimintensity-high.nii.gz
0.311384320259094,-0.0352136082947254,0.495693445205688,-0.058810792863369,0.418916016817093,0.17569574713707,sub-0005_ses-04_run-06_runtype-pain_event-stimulus_trial-009_cuetype-low_stimintensity-med.nii.gz
0.0234970841556787,0.490743398666382,0.268922120332718,0.153438955545425,0.57550460100174,0.571213483810425,sub-0005_ses-04_run-06_runtype-pain_event-stimulus_trial-010_cuetype-low_stimintensity-low.nii.gz
0.235130786895752,-0.250963538885117,0.189309760928154,0.103575840592384,0.736125111579895,0.160795271396637,sub-0005_ses-04_run-06_runtype-pain_event-stimulus_trial-011_cuetype-low_stimintensity-high.nii.gz
