mean_ExpL_Subj_N1,mean_ExpL_Subj_N2,mean_ExpL_Subj_N3,mean_ExpH_Subj_N1,mean_ExpH_Subj_N2,mean_ExpH_Subj_N3
48.3180890199028,48.3152402961458,48.2995152453267,49.7852774422031,49.7929458123541,49.7714595267492
48.498290947969,48.4174039318446,48.426337633308,49.4179328729004,49.4818373597726,49.4335111127905
49.0243633433793,49.0432108880581,49.0646104735728,48.9889683801857,48.9592336286631,48.8564258284361
48.3416383575491,48.2779545293924,48.3473947151702,49.6962141533379,49.7251485100973,49.6736604698592
48.6826263954649,48.6266145318069,48.6201233032375,49.45903316541,49.4389952187428,49.4268569601335
49.0509268702921,48.9731120068781,48.977163821787,49.0258074244249,48.9437516494683,49.0430208588293
48.6347360499482,48.6154620873564,48.5599072910545,49.4503771118135,49.5172273609091,49.5645228844694
49.0435011581196,49.0940250263884,48.9710858407175,49.127981052803,49.1635173166298,49.1922109661561
48.6825260978854,48.6681529070701,48.584090192308,49.2440843845772,49.2433242955093,49.2363120767158
49.1015292909337,49.1614107461274,49.2872241356124,49.0124453636436,48.8675249668489,48.9573467198472
48.2302822465417,48.219361150776,48.2430205658234,49.7671636371433,49.7400221521678,49.7669593773336
48.9664111646323,48.932423449725,49.0211303424546,49.0019475757021,49.015952106836,49.0850154316188
48.8357571233175,48.8087837932074,48.7754789866807,49.1365706612539,49.2072155414957,49.0839840317105
48.3406449416938,48.2903941762762,48.3631177831898,49.6957753115761,49.6738705316068,49.6465608687696
48.6881430058879,48.6632145120554,48.6427975270481,49.192147626874,49.1984207057129,49.0999792700211
48.0487244768204,48.0424663690604,48.040123946076,49.9599616498554,49.9623513591289,49.9600582174208
48.5751130780456,48.7827600050531,48.710514405429,49.1646772582919,49.1822883134967,49.0955038602186
48.1413112055982,48.1649370405552,48.1371590732945,49.8724855363734,49.8665804636916,49.845547013427
49.0983885474085,49.0864459908822,49.0189141463688,48.9777009899148,48.937933467729,48.9899584189304
48.6050736712933,48.8633808247031,48.7314164893283,49.343357545007,49.2862306488416,49.311728723412
48.3770313370639,48.3565040551211,48.3159753190564,49.5877527597893,49.618740328994,49.5423210607862
48.0530178522194,48.0490936833262,48.0500227501542,49.9157462604064,49.9076994934596,49.8979044548317
48.4250039380911,48.364376840344,48.38306096894,49.6585269125807,49.6665842502463,49.6519351579005
48.7659664439868,48.7766923955191,48.8437789604635,49.2338350665679,49.1477179124673,49.2207677190293
49.0987945500229,48.945846954024,49.0354597871016,48.9904870488656,49.0683716447075,49.0070047988491
48.7291386113895,48.8929125223693,48.7615379779007,49.3056687617153,49.2910610022789,49.2407945718108
48.0750302587718,48.0722061862104,48.0698710147281,49.9147345660797,49.9259617753675,49.9125014883112
48.247018877946,48.240420659666,48.1993274088916,49.7050627382141,49.7333660471118,49.7066739391041
48.8450519718851,48.8535067356011,48.776745587195,49.1689969942305,49.138561625831,49.1186621014926
48.8584746626222,48.832108279706,48.8197362225414,49.2616268612792,49.2424984037191,49.353414000551
48.9131547008534,48.831256259816,48.9016976071315,49.2813203474329,49.3088491483275,49.2481775234245
48.6349091743415,48.6904606085597,48.6792284588719,49.4956214033068,49.4112805370818,49.4529571451761
48.9740282108334,48.9173890097865,48.9234361513892,48.9226763047835,48.8393082600554,49.0567224030397
48.2102312584398,48.2245740062525,48.1994391375027,49.8724486663821,49.8513447433366,49.8547320500001
48.5553581155605,48.5485012714034,48.6078312084995,49.3650756291988,49.360608160697,49.4658073977909
48.6831263887581,48.6528161460488,48.6916218070803,49.297314084623,49.1421857578689,49.1725671354131
48.6330627951361,48.7972692820439,48.6432346226461,49.5450185573985,49.4013449166498,49.4151108570785
48.5025520815735,48.509562128363,48.5287538065392,49.7175851115769,49.6995848788847,49.6627750826442
48.3700010411893,48.3504217327114,48.3497767240309,49.6056623544206,49.6352366158558,49.597545417232
48.7671045149236,48.7727491682714,48.8175182359292,49.3894151771196,49.3846137211951,49.2967991466522
48.7447695176268,48.7461170610082,48.7147672226565,49.3031041065062,49.3174650516661,49.3673400622337
48.4209584039982,48.4436218631661,48.4574730004292,49.7179793384815,49.7205501488878,49.6983712797693
48,48,48,50,50,50
49.0671783383109,48.9943195279765,48.9726730369426,49.0848633348997,49.015946718366,49.0066470162268
48.2320829049591,48.1968084699597,48.2200712703307,49.6987385889711,49.6622921423616,49.6457838448427
48.938645919756,48.834818161166,48.8914450767519,48.9474232699424,48.9023440573439,48.8656985239374
48.5066671895076,48.428613744803,48.4266510919877,49.5611055687344,49.6379291923286,49.5061877362166
48.795044896833,48.6491090887621,48.7368644990163,49.5893239759782,49.4681808565588,49.4867981933205
48.0464075045854,48.0401853704789,48.0365969143975,49.9396582350976,49.9557043482193,49.9402383991781
48.9420899073551,48.8623035057831,48.9004260186778,49.3089927880917,49.3272636213947,49.3218809135116
48.7847503792209,48.8677928976138,48.7271902600226,49.3198573645079,49.2623850596474,49.3881655539458
48.7875289960413,48.6963943337772,48.7136197233198,49.2468926144189,49.4005388756856,49.3175916189816
48.6561388134336,48.626661646852,48.6285322141732,49.5576477452891,49.6489972522187,49.5718855543327
48.1846638756962,48.1675415675278,48.180375940158,49.8364720813502,49.8662286029816,49.8144428966492
48.5986848067777,48.4838002355971,48.5881302969651,49.4229761162662,49.4440970630842,49.4862955992941
48.7266378948232,48.8358809016054,48.7639803692172,49.2460239641733,49.1367945534177,49.1779593617972
48.1425619470154,48.1382558944341,48.1358928927691,49.8901101601507,49.868277886892,49.8774329568332
48.1615867502916,48.1992914897227,48.2642062643089,49.8666084198453,49.8584512336421,49.8540160420566
48.488809980997,48.4443042316214,48.5350530091292,49.5261762717825,49.5698864873255,49.4878764909185
48.7644618205993,48.8599177867099,48.8306946388423,49.0626856641672,49.3059575858092,49.0383102914009
48.4501897969157,48.4309581771444,48.4187356296104,49.6240758351079,49.596106041668,49.5818054283581
48.5407173753959,48.6512085628946,48.5890549562164,49.4662723473518,49.5013549071455,49.4393154392029
48.7187548131947,48.6812711353626,48.6159605728097,49.3130584900002,49.4229869233208,49.3050504270288
48.8125699838666,48.9382890193639,48.7707869773775,49.4604878525582,49.4286273113514,49.3833773001038
48.4388307421004,48.4502270447942,48.4354139175721,49.589256012442,49.5400466889377,49.5662168404827
48.7321770190253,48.8220651315794,48.7501251423379,49.0430631330201,48.9189907376191,48.9479419622206
48.7807302905495,48.8360082779199,48.7875949739208,49.2068186293855,49.1449652568686,49.0571075847978
48.6963845809783,48.6861848741416,48.6874997546095,49.3897821219289,49.3368675138289,49.3326613132275
48.8423204289273,48.7964943112013,48.8695735096767,49.1964117398311,49.1743301252246,49.1880593296918
48.0617180508117,48.0526530439094,48.0590199674482,49.9362597581643,49.9266686068811,49.934921946803
48.795697815652,48.9599889781426,48.7404201842124,49.0544207951648,48.8648117267655,48.9780363215429
48.1822514782249,48.1912924713806,48.1791177428546,49.7158143034556,49.7417464792861,49.7224753128395
48.7070642772826,48.5992053172966,48.6538713389892,49.200269835744,49.3607323355632,49.1888786501392
48.7784846506862,48.8567841961653,48.8016999874242,49.2105497040543,49.1198843915781,49.0590704905267
48.2620086381127,48.2822282151297,48.238700252865,49.6278273971412,49.6318952752588,49.6256684189036
48.7914969278214,48.9070861150246,48.9304464594034,49.2092915246804,49.1535824292448,49.1203338644453
48.7363353239897,48.7067275220704,48.6736615340384,49.2606276672953,49.1881063172535,49.2447323744458
48.8627702589457,48.8809923244131,48.9287643736849,49.2867296926247,49.2247366200092,49.2400875027407
49.0417123161428,49.0593683493859,49.1211193038232,48.9748132067238,48.8007584182572,48.9191103957217
48.641372561351,48.6802466175264,48.5760445935531,49.2624709140009,49.1842167722833,49.1992574446264
48,48,48,50,50,50
48.6786898132681,48.6705689460137,48.6592852697358,49.5289470927626,49.4575134720287,49.4648578373949
48.3210500547614,48.3299993837108,48.3342570606322,49.5884646056075,49.6461739825317,49.6413262773887
49.0231078082013,49.0463595431996,49.0873604465129,49.1351736113136,49.1097950981672,49.0757963289483
48.8187979917626,48.8263561585366,48.7911672343151,48.9922667362241,49.0111236142801,48.959898197877
48.5102518435357,48.5215914948998,48.5451274510877,49.6085662949699,49.5732298110555,49.526297996649
48.491689076783,48.5555794566452,48.6050958089957,49.3688247008597,49.458196600518,49.4188581335906
48.457923580428,48.4276963577506,48.4414815792061,49.5262176011464,49.5406754540728,49.4764273292568
48.6578079797919,48.5345338927815,48.5957899275994,49.3027282537138,49.3920914610609,49.364431901939
48.8257612253735,48.7318783763691,48.69938849637,49.1798014431875,49.210812432475,49.2276267447057
49.0354837759572,49.0231334782358,49.0267495315919,49.2049893068924,49.3122430384682,49.2267835624075
48.815225524815,48.9536020140487,48.7089563744899,49.235105149607,49.2094216536833,49.1627986761356
48.4982620737119,48.4589435142026,48.4685337920916,49.594175669208,49.5822563911947,49.5523504060871
49.0229829268899,49.0015184384158,49.0028228783178,49.0080570720529,48.9996358725218,48.9068496931439
48.3449195814352,48.3676712227358,48.3649404460903,49.6561894085628,49.5748025336956,49.6052387951696
48.6464505246342,48.6251958761776,48.6759640621964,49.3477887761034,49.2499463346511,49.2531891342662
48.0596001299384,48.0600831743124,48.0534964307165,49.934589800079,49.9442534447601,49.9328309839218
48,48,48,50,50,50
48.7003112638152,48.6913274762454,48.6752523803088,49.2397263679396,49.2345445777327,49.1789020729208
48.4435894780665,48.4658574659146,48.4398040778575,49.6233379921977,49.6101236579879,49.5711576166558
48.3839812455082,48.3563936681971,48.3437505664527,49.6144125944356,49.6375258995272,49.5983294186713
48.6793144639529,48.7505309260809,48.6674109626485,49.5722874996555,49.3632449947167,49.4698947971973
48.4465304977291,48.4337845817548,48.3850717821157,49.576449677429,49.5461193099109,49.5396303662249
48.4830623045593,48.4651200843392,48.4469779339208,49.6409160291582,49.6299043803497,49.6178729234863
48.6004160139279,48.6387194708675,48.5841331439411,49.4915717277724,49.4547568786082,49.4424728111433
48.0709084875841,48.0588652609527,48.0558170150164,49.9123442900165,49.9283547949053,49.9335023637912
48.7428853100351,48.748331329553,48.7278423495416,49.2762905571903,49.3131276705979,49.2746719703929
48.6061781738203,48.6492252683849,48.6226979290305,49.4565109930425,49.4615891222756,49.4267061544127
48.1439551390468,48.1439855066852,48.1436015669013,49.8676089709068,49.862925142792,49.8597342498094
48.714498131698,48.6830579949013,48.6919469870192,49.3570042561526,49.4628386062079,49.3397485081731
48.632457520204,48.7184872005642,48.6311784159181,49.3625679296933,49.3635198478847,49.2771571660889
48.4894685406048,48.6068194651067,48.5617181382779,49.3382425275095,49.2703304097874,49.1904955035348
48.4213707588033,48.4407202896538,48.3877750016335,49.5461092988194,49.4631435250433,49.5868946956722
48.4302823361005,48.3782447031353,48.358296236998,49.5131363614613,49.4915523675389,49.5323089836849
48.3632975786048,48.2715266755377,48.3012608630146,49.7520623223522,49.7616612600385,49.7171413561183
49.0757164964637,49.0251356651665,49.0554976690821,49.0788338597179,49.0783505245424,49.1270571949314
48.0685675771275,48.0597875528003,48.0618365637925,49.9035800237093,49.9004158349396,49.896989950242
48.5889495638025,48.5173842093006,48.5383584101804,49.5340832062683,49.5750584446203,49.4788374498658
48.5588453420565,48.4638116981459,48.4786104439299,49.5644211184808,49.4643859815861,49.5240815717126
48.1922588986442,48.1655110255428,48.1635996008135,49.8700818782008,49.8435354621502,49.8335511745543
49.0235260652041,49.0523882445966,49.041067447004,49.2320855827764,49.1922412283514,49.1749117188887
48.4497439944966,48.5027687448519,48.4050638252919,49.2762835235966,49.2604094175681,49.2963959902612
48.685041998555,48.7133710755489,48.5718668449781,49.2170651235873,49.1463408500326,49.194273674535
48.4290046414435,48.3272756708086,48.3832446374453,49.552529536885,49.4868743940859,49.4957298650683
48.5941589435722,48.5327758665572,48.6000660822228,49.412357823302,49.4436253962181,49.3174557076904
49.0789001042609,48.929383440665,48.9521917468315,49.0439549467323,49.0073993731383,49.074809140698
48.2734383999914,48.2834369116316,48.2739138198234,49.6343588907678,49.6155724461963,49.6413954279637
48.7976443854961,48.8146227364061,48.7464971790733,49.2204330322917,49.1188701577142,49.2342809751365
48.1078502998243,48.1096860431699,48.0992008465349,49.8808972302958,49.8730527734341,49.8603206233686
48.4979509864359,48.5844328535576,48.6191299402685,49.4380371814257,49.4423919547347,49.4077521228807
48.7314207821717,48.688999427734,48.6678089793998,49.1855862344253,49.2122090962622,49.1530679045322
48.2079440402701,48.2208610469273,48.1944218099908,49.7616364344324,49.7396434945694,49.7523358427852
48.5840041023504,48.6680189606939,48.6218441355732,49.5837910856989,49.490309001225,49.5341793670026
48.8351176926266,48.7752770192137,48.7285221013623,49.1465397906498,49.1617893433645,49.2322074568363
48.6580420671514,48.7242299444744,48.6798826521891,49.391341512925,49.3901609286983,49.4145518254646
48.9648785349224,48.9050339440651,48.8272666780802,48.983930629202,48.9972833662972,49.0500746521648
48.7894509411255,48.7138278483897,48.7789424847803,49.3360925866872,49.3971181399551,49.2240796880278
48.7972965067652,48.774580248169,48.7490960567848,49.2885305193623,49.24235571235,49.2208882793711
48.4405495511233,48.4389718643076,48.4090469220492,49.4229174959059,49.4740346115019,49.4275243836845
48.9538450957427,48.9369899858672,48.9654180610351,49.1876763935105,49.2042954819217,49.2825443806854
49.0033737256806,48.9623509345037,48.9644964233216,49.2454414170464,49.212646214494,49.2078740083726
48.6258033473339,48.6009692663526,48.568094973211,49.3061646201076,49.3337549619742,49.2381143817338
48.7784356605685,48.7990789822871,48.8026717740581,49.2100261750968,49.1982898838208,49.2122634121788
48.6855183283408,48.6313590511006,48.5802520487956,49.4293670301008,49.5323185086986,49.4831428985109
49.1533252102816,49.1840078619279,49.0809185025048,49.0549435849443,48.9882208497573,49.0015222026079
48.5860259925442,48.6366980124511,48.6862292015399,49.4865419898777,49.4187090075376,49.4493219249472
48.644576888303,48.6791828755161,48.5564975113763,49.2655527276759,49.3407003131174,49.2645010872496
48.248288864597,48.296388342256,48.2464860575575,49.6396657134738,49.6326570001285,49.6160050375944
48.4842307581351,48.5029653399559,48.4130107529391,49.4072367656813,49.4136350417599,49.4400597248767
49.0797001894139,48.8524226162118,49.0002492900626,48.9950763814294,49.019691212821,49.006228290801
48.0487487169271,48.0416637859056,48.0582497900267,49.9519709151775,49.944417034475,49.9472225754001
48.8670671156889,48.9199384672699,48.9025477078953,49.1766530735673,49.204864102344,49.0909689814492
48.793336882748,49.0247804107222,48.9246378626885,49.0283479300873,49.1065835397535,49.004130757799
48.7238277196963,48.6523222016087,48.5984649129054,49.2902707508377,49.4082488195641,49.336421387444
48.3227338660245,48.3261646245862,48.3423399597599,49.6807425085336,49.716381852789,49.6925392736911
48.5542678996629,48.5209112879289,48.5172051081821,49.1090333249694,49.1105513400935,49.1735934734453
48.7166753223549,48.7449442847924,48.7332049383125,49.2707169636986,49.198645718085,49.1881310797829
48.6912502425791,48.6265468596817,48.6382007036725,49.2225686161837,49.2770076715082,49.270490427099
48.6837581341949,48.7271780633332,48.7485625870261,49.2230905065032,49.3699087293584,49.2249330130599
48.4917454926674,48.521451535192,48.4340985764461,49.3848883545229,49.3158420742528,49.3987664887894
48.9882799833278,49.0829523299492,48.9947338449198,49.0972577817256,49.0166775041693,49.0410061332
48.8826339232054,48.8149886765495,48.7237977717987,49.4945550330259,49.4514910813983,49.4802853231405
48.3500259377102,48.3029505161426,48.3495094543822,49.6082458647902,49.5865669208405,49.5889601446803
48.9455925957543,49.005641845926,48.9431685441349,49.2463788707017,49.1590037429325,49.2045615563763
48.3825101218277,48.341888721028,48.4006529074939,49.5505909395645,49.5131307743608,49.5019802757933
48.6975547192734,48.6537874269436,48.6530315221151,49.0837491964913,49.0536129553843,49.2311170781757
48.2810367218246,48.3014124652803,48.2891532497801,49.7163907998135,49.6676578605464,49.683330997458
48.7600161559697,48.7791018261433,48.7769608032278,49.3706098580672,49.3414364139733,49.3338004243282
48.4675014789387,48.3968436424781,48.3677506892862,49.5337755390434,49.6042581859442,49.5496612630496
48.3779856451823,48.3470059735632,48.3631548961482,49.688172630826,49.7122014982349,49.6469046011016
48.6629094335961,48.5294108668474,48.6241018909205,49.3521289144687,49.3507627184797,49.2873141430574
48.2229624305264,48.2216388616111,48.255906886253,49.8489706832199,49.8393165036473,49.8150154422149
48.1209174029389,48.1139399986282,48.1480216374482,49.9082362652127,49.9240610244343,49.8986841113279
48.8403189778884,48.9446095227563,48.839019738869,49.2516635005594,49.0438740309197,49.1714802450053
48.3547941282181,48.3532677806116,48.3874482393366,49.6387881204195,49.5852963224651,49.5619831183836
48.1282268362081,48.1396673685372,48.1168461198889,49.8932152731842,49.8927947435234,49.8959065171565
48.7826455796449,48.7607172193467,48.7431020805542,49.1757317399777,49.1793455036134,49.1634269606636
48.8949762504139,48.9494124063245,48.9246735433775,48.9004556939608,49.0525533648561,49.05617098296
49.0867446079437,48.9719163676351,49.1382406041241,48.9767049989432,48.8447615727412,48.9388655675363
48.5080486661981,48.4775862294836,48.4513596419879,49.4099666812503,49.4365365142164,49.4218577206359
48.5545066300229,48.6098503741067,48.6321849840754,49.6354659083804,49.5470058532551,49.4856388822811
48.9749362760231,49.1111984365694,48.940176348242,48.8333406791248,48.8721829029302,48.9053573209794
48.9041443452293,48.8376709572321,48.8515070046832,49.0736340679554,49.1573111667901,49.0465672694062
48.5642186941546,48.5944872983064,48.5843277936573,49.4163896919362,49.5043528762732,49.4600862228781
48.9259306125319,48.9023299032299,48.9292911024852,49.0748918376228,49.0725340331808,48.9955359016214
48.4677342313121,48.4569085688682,48.4318549978482,49.6359250648806,49.6283622197998,49.6067483294336
48.6063861754584,48.5153306116936,48.562853209528,49.4560465041624,49.4757248388068,49.4884110350653
48,48,48,50,50,50
48.1434718373409,48.125058385082,48.1304573113096,49.8717309849981,49.8632617017015,49.8569756864842
48.2504663059713,48.2235679738574,48.2111263653128,49.7572446626536,49.790296304779,49.7813634230677
48.3300121235494,48.3401529408817,48.3840558246729,49.5647083893269,49.5695965088136,49.5227335395272
48.4550261358299,48.3863221989289,48.3704438450921,49.6545543385237,49.720802163846,49.7064697638284
48.7060194780144,48.7537607264374,48.6954929869495,49.477400016245,49.4300950038282,49.4242615041174
48.6308976259982,48.6291952666111,48.5800107264936,49.2914288810026,49.247211155265,49.3615806967153
48.5508351311138,48.4110918217048,48.5816250500481,49.4230118801068,49.4201756701383,49.4048893019429
48.8956690922271,48.8456709637362,48.8888925698527,49.0108709241674,48.9447357918546,48.9728461975671
48.8559352115731,48.8182239103874,48.7981177951246,49.1784308531518,49.2550074905217,49.1730897916156
48.5127445530969,48.6097187526822,48.6362159385432,49.2022424198414,49.2993469415743,49.2179394273315
